,MessageID,MessageType,MessageTimeLeft,MessageTimeReceived,MessageDelay,MessageRoute,MessageTarget
2811,21_22,Real,28.40514754745743,29.401816463770547,"[0.16297802790986102, 0.1742782157251934, 0.10310843712773607, 0.519282263460183, 0]","[Client id: 21, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 84]","[1.4401162465088031e-35, 1.517460866346957e-33, 2.8980374502816865e-29, 2.7968159729128097e-26, 1.8031303044858037e-24, 1.671506177287983e-21, 1.0058547234217306e-17, 1.7403620985986118e-15, 5.465925064687657e-12, 1.2865078715623698e-09, 1.1907896143051416e-06, 0.0005626518564466127, 0.007744044675862856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2812,52_36,Real,27.81694740001242,29.432997980936793,"[0.2696798890018061, 0.3330527635626933, 0.6059635828053342, 0.47703423455634236, 0]","[Client id: 52, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 55]","[3.9683183483229535e-35, 1.327624923056797e-32, 5.023765022778422e-29, 4.636531962071902e-26, 5.0885661669727574e-24, 4.024221115729282e-21, 1.585995931761068e-17, 3.5320171780580507e-15, 8.08804480084992e-12, 1.9802258433241047e-09, 1.3271502947808518e-06, 0.0005188295135896458, 0.006961314105016757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2813,15_25,Real,28.690856654517198,29.435334981865388,"[1.1415412337768978, 0.04889137816276534, 0.02981789553440479, 0.4657690536510198, 0]","[Client id: 15, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 55]","[3.9683183483229535e-35, 1.327624923056797e-32, 5.023765022778422e-29, 4.636531962071902e-26, 5.0885661669727574e-24, 4.024221115729282e-21, 1.585995931761068e-17, 3.5320171780580507e-15, 8.08804480084992e-12, 1.9802258433241047e-09, 1.3271502947808518e-06, 0.0005188295135896458, 0.006961314105016757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2814,9_36,Real,28.814169789211775,29.43641606965505,"[0.817667718599378, 7.712925918552482e-05, 0.33647144881136226, 0.08569770237272187, 0]","[Client id: 9, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 91]","[3.9683183483229535e-35, 1.327624923056797e-32, 5.023765022778422e-29, 4.636531962071902e-26, 5.0885661669727574e-24, 4.0242211157292816e-21, 1.585995931761068e-17, 3.5320171780580507e-15, 8.08804480084992e-12, 1.9802258433241047e-09, 1.3271502947808518e-06, 0.0005188295135896458, 0.006961314105016757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2815,94_32,Real,28.450104988040717,29.439356158679388,"[0.8290643645690953, 0.029665604808835812, 0.745416706181004, 0.014168859648827567, 0]","[Client id: 94, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 74]","[3.968318348322953e-35, 1.327624923056797e-32, 5.023765022778421e-29, 4.636531962071903e-26, 5.088566166972757e-24, 4.0242211157292816e-21, 1.5859959317610682e-17, 3.532017178058051e-15, 8.08804480084992e-12, 1.9802258433241047e-09, 1.3271502947808518e-06, 0.0005188295135896458, 0.006961314105016758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2816,94_33,Real,28.62163153437374,29.441039418264566,"[0.17152654633302283, 0.44473701421199496, 0.02552660863086622, 0.14914426104796086, 0]","[Client id: 94, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 27]","[3.897824603395294e-36, 3.021063217160881e-34, 8.28636788377209e-30, 8.01908955376111e-27, 3.8868776220057604e-25, 4.627826200466253e-22, 2.897746473814294e-18, 3.870631650470227e-16, 1.61267074012137e-12, 3.7667189182385073e-10, 4.7287129716682596e-07, 0.00031975705910347206, 0.01218729265902723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2817,41_20,Real,26.94690513130795,29.442009904204422,"[0.48015476216128317, 0.2305543824108987, 0.028495044215687163, 0.03605534626988305, 0]","[Client id: 41, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 76]","[1.3141400189602037e-35, 1.385604335007673e-33, 2.64358065113457e-29, 2.5512242619652573e-26, 1.6474668356674446e-24, 1.5278817128185253e-21, 9.175071617151335e-18, 1.5899202418568338e-15, 4.985333771702743e-12, 1.1751387724353906e-09, 1.0886055844575053e-06, 0.000516799430717398, 0.009062914140790808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2818,4_38,Real,29.122586534338684,29.46645728664049,"[0.17154930111001385, 0.009057101062546737, 0.09886417936203518, 0.035949471877222854, 0]","[Client id: 4, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 39]","[3.897824603395294e-36, 3.021063217160881e-34, 8.28636788377209e-30, 8.01908955376111e-27, 3.8868776220057604e-25, 4.627826200466253e-22, 2.897746473814294e-18, 3.870631650470227e-16, 1.61267074012137e-12, 3.7667189182385073e-10, 4.7287129716682596e-07, 0.00031975705910347206, 0.01218729265902723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2819,88_35,Real,28.422315477536795,29.48320586853725,"[0.4300932981533249, 0.0651255542021944, 0.2976577116496115, 0.49810712514864486, 0]","[Client id: 88, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 10]","[1.1996161757342039e-35, 1.2657347610628692e-33, 2.4122562882735554e-29, 2.3279590701947545e-26, 1.5059545912871182e-24, 1.397314017846291e-21, 8.371911965273178e-18, 1.4531549175461263e-15, 4.548432596261913e-12, 1.0738941368654095e-09, 9.957110118687452e-07, 0.00047511540732720275, 0.010261886381634399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2820,76_32,Real,29.14478083406318,29.4840390903743,"[0.8066637680511093, 0.060789981287735016, 0.07486636749043224, 0.0036019075329514617, 0]","[Client id: 76, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 47]","[1.199616175734204e-35, 1.2657347610628692e-33, 2.412256288273555e-29, 2.3279590701947548e-26, 1.5059545912871184e-24, 1.397314017846291e-21, 8.37191196527318e-18, 1.4531549175461261e-15, 4.548432596261913e-12, 1.0738941368654095e-09, 9.957110118687452e-07, 0.0004751154073272027, 0.010261886381634399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2821,96_30,Real,28.15570422037063,29.490625934900958,"[0.2005831119446462, 0.27673576466956196, 0.013749392432075782, 0.8444365574286873, 0]","[Client id: 96, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 17]","[1.199616175734204e-35, 1.2657347610628692e-33, 2.412256288273555e-29, 2.3279590701947545e-26, 1.5059545912871184e-24, 1.397314017846291e-21, 8.37191196527318e-18, 1.4531549175461261e-15, 4.548432596261913e-12, 1.0738941368654095e-09, 9.95711011868745e-07, 0.00047511540732720275, 0.010261886381634397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2822,33_40,Real,28.08043919588726,29.490771027353595,"[0.25550162996132564, 0.05284131905354998, 1.1480733423492613, 0.009417170063523375, 0]","[Client id: 33, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 58]","[2.8627032019729063e-35, 9.490886279327545e-33, 3.655533766662675e-29, 3.3770524332520085e-26, 3.6457948391333825e-24, 2.904086155652238e-21, 1.1566232921513107e-17, 2.536173735469411e-15, 5.914895888658631e-12, 1.443439924205026e-09, 9.987803748169747e-07, 0.0004125206250746471, 0.00820623652316699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2823,55_30,Real,28.93464460460896,29.500863110749428,"[0.5468449817879797, 0.05133917434925189, 0.03744684409897192, 0.27743248769224044, 0]","[Client id: 55, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 95]","[3.897824603395294e-36, 3.0210632171608813e-34, 8.28636788377209e-30, 8.019089553761109e-27, 3.8868776220057604e-25, 4.627826200466253e-22, 2.897746473814294e-18, 3.870631650470227e-16, 1.61267074012137e-12, 3.7667189182385073e-10, 4.7287129716682596e-07, 0.00031975705910347206, 0.01218729265902723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2824,16_39,Real,28.03934495392921,29.51181593512415,"[0.3356257869988405, 0.10019670129284097, 1.049653367244161, 0.12262091265793593, 0]","[Client id: 16, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 65]","[3.10708399676477e-36, 2.3170049595417606e-34, 6.652304670130346e-30, 6.439560589607202e-27, 2.9886331146835195e-25, 3.664467233069415e-22, 2.328232987262367e-18, 2.9913148755072057e-16, 1.2992914793682023e-12, 3.022063597499206e-10, 3.897778747929015e-07, 0.00027000255252907483, 0.011547651277420697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2825,33_41,Real,28.882927605732004,29.512873916812218,"[0.802488409844745, 0.2515820547345729, 0.017525031994018624, 0.1608392243516187, 0]","[Client id: 33, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 99]","[1.199616175734204e-35, 1.2657347610628692e-33, 2.412256288273555e-29, 2.3279590701947545e-26, 1.5059545912871184e-24, 1.397314017846291e-21, 8.37191196527318e-18, 1.4531549175461261e-15, 4.548432596261913e-12, 1.0738941368654095e-09, 9.95711011868745e-07, 0.00047511540732720275, 0.010261886381634397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2826,1_28,Real,28.197107859100182,29.531665583094004,"[0.830716866568549, 0.02585019744594615, 0.7067537799648975, 0.401953746582971, 0]","[Client id: 1, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 67]","[2.7653600568877913e-36, 2.0541097762538503e-34, 5.931053140647188e-30, 5.741582907213758e-27, 2.6539061067780806e-25, 3.279295725557017e-22, 2.0761192094818782e-18, 2.662509533399951e-16, 1.1588035964150097e-12, 2.7119730015622234e-10, 3.531066830128829e-07, 0.0002481184678500028, 0.011153687730252502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2827,1_27,Real,27.366390992531635,29.551795523750812,"[0.8447121632558298, 0.3005694769285103, 0.03471687038599337, 1.650118183904671, 0]","[Client id: 1, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 41]","[2.459670879115649e-35, 8.138419122696673e-33, 3.1473192989531673e-29, 2.908199532159811e-26, 3.1298350760349843e-24, 2.498472183780811e-21, 9.963330244633212e-18, 2.17950399196327e-15, 5.097750192777661e-12, 1.2455206831633835e-09, 8.70662436167587e-07, 0.0003676213467174324, 0.008366606369075694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2828,29_29,Real,27.799676763358086,29.55192195829006,"[2.342235078964952, 0.6945614224288262, 0.07814056958287956, 0.7795432029202648, 0]","[Client id: 29, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 8]","[2.459670879115649e-35, 8.138419122696673e-33, 3.1473192989531673e-29, 2.908199532159811e-26, 3.1298350760349843e-24, 2.4984721837808115e-21, 9.963330244633214e-18, 2.17950399196327e-15, 5.097750192777661e-12, 1.2455206831633835e-09, 8.706624361675871e-07, 0.0003676213467174324, 0.008366606369075694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2829,60_13,Real,27.2412945199459,29.5671060824617,"[0.03518751688600433, 1.0421206069190962, 0.48529644974980757, 0.5983945058468924, 0]","[Client id: 60, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 13]","[1.199616175734204e-35, 1.2657347610628692e-33, 2.412256288273555e-29, 2.3279590701947545e-26, 1.5059545912871184e-24, 1.397314017846291e-21, 8.37191196527318e-18, 1.4531549175461261e-15, 4.548432596261913e-12, 1.0738941368654095e-09, 9.95711011868745e-07, 0.00047511540732720275, 0.010261886381634397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2830,91_20,Real,29.276424590530986,29.582826186957483,"[1.3758064844989404, 0.06655428151952926, 0.019206646057981384, 0.020640668848983437, 0]","[Client id: 91, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 61]","[2.503606919528834e-36, 1.811556748725793e-34, 5.390118497158826e-30, 5.218860986625366e-27, 2.343121503660484e-25, 2.9422092766116495e-22, 1.887675854921818e-18, 2.3562408404270677e-16, 1.0555897336481208e-12, 2.458304567320624e-10, 3.246776911648419e-07, 0.00023055895236662183, 0.010782996439027286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2831,70_23,Real,28.530378529137472,29.605979068232656,"[0.8558771026511554, 0.5776630934479172, 0.026445637977108045, 0.2714918076701565, 0]","[Client id: 70, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 34]","[2.0356505937074057e-36, 1.4901842265857978e-34, 4.376052250520937e-30, 4.2367056747381456e-27, 1.9350330197009257e-25, 2.431495625920237e-22, 1.5322538155652393e-18, 1.946387624781383e-16, 8.560619900003608e-13, 2.0267185268478175e-10, 2.69436123512867e-07, 0.0001955408729582363, 0.011221504457719342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2832,79_30,Real,28.955780251777174,29.610233116752337,"[2.228137446380495, 0.23258191748175222, 0.21412178499236229, 0.00774916250104713, 0]","[Client id: 79, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 48]","[2.0356505937074057e-36, 1.4901842265857978e-34, 4.376052250520937e-30, 4.2367056747381456e-27, 1.9350330197009257e-25, 2.431495625920237e-22, 1.5322538155652393e-18, 1.946387624781383e-16, 8.560619900003608e-13, 2.0267185268478175e-10, 2.69436123512867e-07, 0.0001955408729582363, 0.011221504457719342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2833,78_29,Real,27.747546539095993,29.617877174314827,"[1.1542119397912247, 0.756277847051962, 0.825052535515613, 0.08900025265125812, 0]","[Client id: 78, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 54]","[1.8651111392459964e-36, 1.318121892766247e-34, 4.029492718298356e-30, 3.902093408209205e-27, 1.7141075524679733e-25, 2.2003841894294673e-22, 1.411793635244759e-18, 1.729634170385821e-16, 7.906908280353028e-13, 1.8587069019455187e-10, 2.51465951602328e-07, 0.00018455355683632616, 0.010842336075560772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2834,45_36,Real,28.275109084478906,29.61910579173221,"[0.8410518373273439, 0.9621261841738833, 0.14780658019668294, 0.03406394288273447, 0]","[Client id: 45, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 16]","[2.06091464856331e-35, 6.783910694847717e-33, 2.6494923490066445e-29, 2.4494964025082863e-26, 2.6109897180597753e-24, 2.0917702220505774e-21, 8.39753726602791e-18, 1.81979265979634e-15, 4.303640609694701e-12, 1.04931099476331e-09, 7.464978215110818e-07, 0.00032429151292835283, 0.008336864874304876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2835,63_28,Real,29.200920307897302,29.620296198055822,"[1.8249270005583762, 0.0826551176904125, 0.02673971091142917, 0.10998106155667843, 0]","[Client id: 63, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 73]","[1.8651111392459964e-36, 1.3181218927662467e-34, 4.029492718298356e-30, 3.902093408209205e-27, 1.7141075524679733e-25, 2.2003841894294673e-22, 1.411793635244759e-18, 1.729634170385821e-16, 7.906908280353028e-13, 1.8587069019455187e-10, 2.51465951602328e-07, 0.00018455355683632616, 0.010842336075560772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2836,14_29,Real,28.78082215619469,29.621882503987745,"[0.7104712354275574, 0.008360610808274908, 0.1146425045094568, 0.518057232475318, 0]","[Client id: 14, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 60]","[1.0342754996138303e-35, 1.0923000424103615e-33, 2.0786675090960697e-29, 2.0060018463927338e-26, 1.3008557868210292e-24, 1.207767737068683e-21, 7.213814626036437e-18, 1.2550317950594482e-15, 3.918662419470746e-12, 9.274949164615317e-10, 8.614341434459468e-07, 0.0004145311084177845, 0.011241134348002045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2837,76_31,Real,28.33811706601207,29.62243951420764,"[0.6521224960076751, 0.553964625984412, 0.20898972953289396, 0.3213680926782609, 0]","[Client id: 76, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 14]","[2.06091464856331e-35, 6.783910694847717e-33, 2.6494923490066445e-29, 2.4494964025082863e-26, 2.6109897180597757e-24, 2.0917702220505774e-21, 8.39753726602791e-18, 1.81979265979634e-15, 4.303640609694701e-12, 1.04931099476331e-09, 7.464978215110817e-07, 0.00032429151292835283, 0.008336864874304874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2838,20_26,Real,28.575306013588662,29.646966361119024,"[1.314146854066531, 0.04387366395514984, 0.8209897870861023, 0.00679689648910771, 0]","[Client id: 20, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 21]","[1.6559104120245142e-35, 5.435891916986353e-33, 2.132724299641462e-29, 1.9722387267543126e-26, 2.1007318309666166e-24, 1.685345263431745e-21, 6.763187869288649e-18, 1.4671187936079746e-15, 3.4667720131453383e-12, 8.479887987068177e-10, 6.071930461449504e-07, 0.00026884924421234055, 0.00956615103187909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2839,71_30,Real,28.045557385017958,29.653318746250363,"[1.0195916790237816, 1.120888438274764, 0.24748956092461477, 0.03938336203302445, 0]","[Client id: 71, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 48]","[1.6499430705956124e-36, 1.1924142017152066e-34, 3.547639618799636e-30, 3.434948669519916e-27, 1.554521162963948e-25, 1.971251346591565e-22, 1.2423645848285942e-18, 1.563148330122865e-16, 6.947775135942431e-13, 1.654177365211656e-10, 2.226813791849133e-07, 0.0001649145014808926, 0.01136247315936294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2840,13_26,Real,29.361377745286493,29.696480249981143,"[2.558182738822602, 0.08390573417078298, 0.03208597894898896, 0.01911079157487444, 0]","[Client id: 13, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 34]","[1.1101135323486708e-36, 8.244068506783965e-35, 2.3791911010185452e-30, 2.3032261084722652e-27, 1.0843797547913036e-25, 1.377137806127178e-22, 8.32830248660219e-19, 1.0916050990341062e-16, 4.647525536584822e-13, 1.1512378829243588e-10, 1.574676437137194e-07, 0.0001222811273370777, 0.010992751502653301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2841,22_25,Real,28.61969592031068,29.707757799166643,"[0.02528724977594593, 0.44977932614120547, 0.04678631269229759, 0.39149624002245853, 0]","[Client id: 22, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 86]","[8.950740206264233e-36, 9.377008053171909e-34, 1.80214370920176e-29, 1.7393013073676934e-26, 1.1171478716477052e-24, 1.0426276366492723e-21, 6.25570315274083e-18, 1.0784381734111702e-15, 3.4012882647598346e-12, 8.036639033496231e-10, 7.543308211414217e-07, 0.00036898124772101595, 0.010675024031678044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2842,73_33,Real,29.18929144694693,29.72821249506591,"[1.5963094729131273, 0.11317012000782517, 0.08183015778157961, 0.14392077032957423, 0]","[Client id: 73, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 43]","[1.0589673258157845e-36, 7.520715483687251e-35, 2.2842729007525937e-30, 2.212001570842487e-27, 9.908421599199335e-26, 1.2912110596472671e-22, 8.002506550909166e-19, 1.0013210326521966e-16, 4.4798163194207063e-13, 1.0967919193100943e-10, 1.5289196807377456e-07, 0.00011962122295741037, 0.010621312565761374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2843,31_33,Real,29.11345722066351,29.74636437423009,"[0.9630062138883178, 0.39832224188898535, 0.01442350963958374, 0.02016140203800904, 0]","[Client id: 31, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 80]","[7.538471756254692e-36, 2.432351835217209e-33, 9.834999462538754e-30, 9.109701151524382e-27, 9.561528361721974e-25, 7.750241628354895e-22, 3.129694578511523e-18, 6.737616442999256e-16, 1.608743620842404e-12, 3.9765299019917155e-10, 2.9821092555140377e-07, 0.0001458380695191601, 0.010826445896946537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2844,64_33,Real,28.427269700960533,29.748817020990796,"[0.6769372849318587, 0.7644014291354895, 0.28210594294110963, 0.07503994795366159, 0]","[Client id: 64, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 16]","[7.706674590314769e-36, 8.079764822150351e-34, 1.5510253463117937e-29, 1.4969247514613702e-26, 9.633367622193714e-25, 8.99649834780125e-22, 5.383803908145545e-18, 9.298492247876626e-16, 2.926893640964119e-12, 6.930873682112187e-10, 6.516655474687169e-07, 0.0003211988953134601, 0.010983628182230143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2845,8_32,Real,28.167892336843252,29.772986056248282,"[0.148566608235209, 0.521533357174341, 0.539420925512446, 0.3441394367182404, 0]","[Client id: 8, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 1]","[7.538471756254692e-36, 2.432351835217209e-33, 9.834999462538754e-30, 9.109701151524382e-27, 9.561528361721974e-25, 7.750241628354895e-22, 3.129694578511523e-18, 6.737616442999256e-16, 1.608743620842404e-12, 3.9765299019917155e-10, 2.9821092555140377e-07, 0.0001458380695191601, 0.010826445896946537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2846,53_24,Real,28.860681333007815,29.777585153211323,"[5.855877730316382, 0.19102045391025846, 0.4064508737026044, 0.11943249259064365, 0]","[Client id: 53, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 57]","[9.012968960254004e-37, 5.8206557035939e-35, 1.9689771165812603e-30, 1.9077934958390927e-27, 7.69690168708412e-26, 1.0621842379285763e-22, 6.908770323798928e-19, 7.846362872473785e-17, 3.8911632079081624e-13, 9.307465436543112e-11, 1.3458040735903199e-07, 0.0001067703626639169, 0.009558737229721143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2847,42_31,Real,28.12758246468953,29.77847403098785,"[1.5685405562391586, 0.024527739744131388, 1.3981872412718759, 0.02817658528230966, 0]","[Client id: 42, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 67]","[6.637724078253528e-36, 6.943609254505825e-34, 1.3370172842264726e-29, 1.2904180921605335e-26, 8.283648605785528e-25, 7.761822983235777e-22, 4.641392951868907e-18, 8.00093124168495e-16, 2.5238220079956126e-12, 5.98779763660666e-10, 5.67043330240522e-07, 0.000283806995680765, 0.010416049605706712, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2848,46_32,Real,29.312918443617,29.779739316934954,"[2.5857920754755663, 0.04806922112668836, 0.1463450385906071, 0.07240661360065427, 0]","[Client id: 46, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 55]","[9.012968960254004e-37, 5.8206557035939e-35, 1.9689771165812603e-30, 1.9077934958390927e-27, 7.69690168708412e-26, 1.0621842379285763e-22, 6.908770323798928e-19, 7.846362872473785e-17, 3.891163207908162e-13, 9.307465436543112e-11, 1.3458040735903199e-07, 0.0001067703626639169, 0.009558737229721143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2849,99_24,Real,28.695957141013384,29.782316110516327,"[0.5151285146483767, 0.06828672519343629, 0.07075238476682476, 0.7473198595426822, 0]","[Client id: 99, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 54]","[6.637724078253528e-36, 6.943609254505826e-34, 1.337017284226473e-29, 1.2904180921605336e-26, 8.28364860578553e-25, 7.761822983235777e-22, 4.641392951868906e-18, 8.00093124168495e-16, 2.5238220079956126e-12, 5.98779763660666e-10, 5.67043330240522e-07, 0.000283806995680765, 0.010416049605706712, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2850,77_30,Real,28.647809545832192,29.79556084464368,"[0.7470966467202242, 0.3508681536372359, 0.4376298978900857, 0.15925324728416207, 0]","[Client id: 77, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 59]","[9.012968960254004e-37, 5.820655703593899e-35, 1.9689771165812603e-30, 1.9077934958390927e-27, 7.69690168708412e-26, 1.0621842379285763e-22, 6.908770323798927e-19, 7.846362872473785e-17, 3.891163207908162e-13, 9.307465436543112e-11, 1.3458040735903199e-07, 0.0001067703626639169, 0.009558737229721143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
