,MessageID,MessageType,MessageTimeLeft,MessageDelay,MessageRoute
1429,3_149,Real,141.63723212397923,"[0.3140337106808143, 0.10059706276420444, 0.07420001539102239, 0.16764972993872934, 0]","[Client id: 3, ( id: 32, corrupt: False ), ( id: 61, corrupt: False ), ( id: 108, corrupt: False ), Client id: 5]"
1430,0_151,Real,141.85403471381454,"[0.3435140804591309, 0.10849243990931368, 0.1559118822765457, 0.5289182913538966, 0]","[Client id: 0, ( id: 28, corrupt: False ), ( id: 99, corrupt: False ), ( id: 113, corrupt: False ), Client id: 9]"
1431,2_136,Real,141.88348794616797,"[0.9313137393134219, 0.6186814685035693, 0.4273158714888643, 0.35817489326914614, 0]","[Client id: 2, ( id: 34, corrupt: False ), ( id: 59, corrupt: False ), ( id: 143, corrupt: False ), Client id: 0]"
1432,7_141,Real,141.93811615956517,"[0.49397290140076555, 0.8185132363779691, 0.1093693597053949, 0.012646265851686208, 0]","[Client id: 7, ( id: 21, corrupt: False ), ( id: 100, corrupt: False ), ( id: 142, corrupt: False ), Client id: 3]"
1433,0_152,Real,142.14323385680729,"[0.28919914299273075, 0.1472808473443684, 0.07322325982962337, 0.1123826723359117, 0]","[Client id: 0, ( id: 43, corrupt: False ), ( id: 62, corrupt: False ), ( id: 101, corrupt: False ), Client id: 7]"
1434,3_150,Real,142.29274301110803,"[0.6555108871287938, 0.05224350474900594, 0.3201145871683875, 0.16397663699081652, 0]","[Client id: 3, ( id: 42, corrupt: False ), ( id: 63, corrupt: False ), ( id: 145, corrupt: False ), Client id: 9]"
1435,2_137,Real,142.33134817576246,"[0.44786022959449406, 0.09964317974786727, 0.021197751635621886, 0.4744207683937971, 0]","[Client id: 2, ( id: 7, corrupt: False ), ( id: 93, corrupt: False ), ( id: 149, corrupt: False ), Client id: 9]"
1436,0_153,Real,142.40045099922008,"[0.2572171424128122, 0.36019169800399864, 0.04934594482610586, 0.09137085612316868, 0]","[Client id: 0, ( id: 36, corrupt: False ), ( id: 96, corrupt: False ), ( id: 125, corrupt: False ), Client id: 3]"
1437,8_135,Real,142.42333708605622,"[0.9607619106615546, 0.2063914007837416, 0.01058103253819652, 0.04330507308760517, 0]","[Client id: 8, ( id: 4, corrupt: False ), ( id: 74, corrupt: False ), ( id: 148, corrupt: False ), Client id: 5]"
1438,4_168,Real,142.53989611767372,"[1.2594245629946699, 0.02002239060918987, 0.3207421317675421, 0.32739937529898483, 0]","[Client id: 4, ( id: 33, corrupt: False ), ( id: 76, corrupt: False ), ( id: 142, corrupt: False ), Client id: 5]"
1439,6_131,Real,142.682908564782,"[4.342610166606516, 0.08724915777440774, 0.09113870590181494, 0.013117851547485885, 0]","[Client id: 6, ( id: 1, corrupt: False ), ( id: 94, corrupt: False ), ( id: 114, corrupt: False ), Client id: 0]"
1440,0_154,Real,143.0393130542758,"[0.6388620550557159, 0.2768701376350919, 0.09356378131697048, 0.26110078048991203, 0]","[Client id: 0, ( id: 49, corrupt: False ), ( id: 79, corrupt: False ), ( id: 115, corrupt: False ), Client id: 6]"
1441,1_137,Real,143.07032198943813,"[1.6256745867163436, 0.09222115605427027, 0.09368948822643905, 0.4089422119604989, 0]","[Client id: 1, ( id: 15, corrupt: False ), ( id: 90, corrupt: False ), ( id: 130, corrupt: False ), Client id: 0]"
1442,7_142,Real,143.07836816434087,"[1.1402520047757096, 0.30836797653470926, 0.20859021924456392, 0.2721558304947261, 0]","[Client id: 7, ( id: 26, corrupt: False ), ( id: 78, corrupt: False ), ( id: 144, corrupt: False ), Client id: 3]"
1443,3_151,Real,143.19762203084082,"[0.904879019732789, 0.7297282704935658, 0.07703038917078481, 0.010282978679013123, 0]","[Client id: 3, ( id: 26, corrupt: False ), ( id: 100, corrupt: False ), ( id: 142, corrupt: False ), Client id: 4]"
1444,1_138,Real,143.4617635860571,"[0.39144159661894873, 0.2018338078131064, 0.024699020593577075, 0.2680263841035942, 0]","[Client id: 1, ( id: 12, corrupt: False ), ( id: 98, corrupt: False ), ( id: 110, corrupt: False ), Client id: 4]"
1445,8_136,Real,143.48130733940258,"[1.0579702533463498, 0.004357793626217143, 0.1641648183641263, 0.5242487603845002, 0]","[Client id: 8, ( id: 6, corrupt: False ), ( id: 76, corrupt: False ), ( id: 116, corrupt: False ), Client id: 6]"
1446,3_152,Real,143.5117736760901,"[0.31415164524925593, 0.17076112406591015, 0.4060957356705652, 1.3210975639116875, 0]","[Client id: 3, ( id: 6, corrupt: False ), ( id: 76, corrupt: False ), ( id: 101, corrupt: False ), Client id: 9]"
1447,7_143,Real,143.56192966804687,"[0.48356150370600054, 0.3938413583899524, 0.21158091904342424, 0.06628142361692571, 0]","[Client id: 7, ( id: 36, corrupt: False ), ( id: 91, corrupt: False ), ( id: 111, corrupt: False ), Client id: 6]"
1448,3_153,Real,143.69666059770213,"[0.1848869216120424, 0.26764306191213133, 0.04517697886320143, 0.6000888869285435, 0]","[Client id: 3, ( id: 26, corrupt: False ), ( id: 79, corrupt: False ), ( id: 145, corrupt: False ), Client id: 7]"
1449,0_155,Real,144.15135724292006,"[1.1120441886442742, 0.005816373753663586, 0.9101159448855076, 0.10560962318396556, 0]","[Client id: 0, ( id: 50, corrupt: False ), ( id: 54, corrupt: False ), ( id: 119, corrupt: False ), Client id: 4]"
1450,2_138,Real,144.321092313488,"[1.98974413772554, 0.06541384340252969, 0.10715224859075631, 0.426941823270542, 0]","[Client id: 2, ( id: 43, corrupt: False ), ( id: 60, corrupt: False ), ( id: 116, corrupt: False ), Client id: 0]"
1451,5_154,Real,144.42244930231075,"[5.6558294815237025, 0.21015402850518156, 0.19966143438558173, 0.6646952713297269, 0]","[Client id: 5, ( id: 32, corrupt: False ), ( id: 58, corrupt: False ), ( id: 126, corrupt: False ), Client id: 2]"
1452,6_132,Real,144.46982237118422,"[1.786913806402216, 0.08098591655967853, 0.36935773831171104, 0.8940708940150068, 0]","[Client id: 6, ( id: 31, corrupt: False ), ( id: 95, corrupt: False ), ( id: 140, corrupt: False ), Client id: 3]"
1453,9_137,Real,144.4891631622178,"[4.157334427230063, 0.32658099258976886, 0.37100338455664233, 0.15726378446874775, 0]","[Client id: 9, ( id: 37, corrupt: False ), ( id: 82, corrupt: False ), ( id: 122, corrupt: False ), Client id: 1]"
1454,4_169,Real,144.50679504879412,"[1.966898931120406, 0.08506878526841946, 0.07090924812901529, 0.14816276208546572, 0]","[Client id: 4, ( id: 32, corrupt: False ), ( id: 84, corrupt: False ), ( id: 150, corrupt: False ), Client id: 5]"
1455,3_154,Real,144.5701493616036,"[0.8734887639014539, 0.20400292955280977, 0.14946824190214397, 0.3102974816673221, 0]","[Client id: 3, ( id: 31, corrupt: False ), ( id: 57, corrupt: False ), ( id: 101, corrupt: False ), Client id: 6]"
1456,7_144,Real,144.64750557359864,"[1.0855759055517693, 0.2152702902576883, 0.05265543275733283, 0.11144640821403093, 0]","[Client id: 7, ( id: 24, corrupt: False ), ( id: 74, corrupt: False ), ( id: 119, corrupt: False ), Client id: 9]"
1457,1_139,Real,144.81266466178093,"[1.3509010757238389, 0.33551489904549253, 2.5023636529224498, 0.2122994965988398, 0]","[Client id: 1, ( id: 10, corrupt: False ), ( id: 60, corrupt: False ), ( id: 133, corrupt: False ), Client id: 9]"
1458,6_133,Real,144.9214404557557,"[0.45161808457146196, 0.01903929476257691, 0.142542660005897, 0.35466272505767854, 0]","[Client id: 6, ( id: 37, corrupt: False ), ( id: 60, corrupt: False ), ( id: 149, corrupt: False ), Client id: 5]"
1459,9_138,Real,144.96275001434984,"[0.47358685213201807, 0.37450376068037605, 0.06106149079275562, 0.38462504522945473, 0]","[Client id: 9, ( id: 5, corrupt: False ), ( id: 52, corrupt: False ), ( id: 108, corrupt: False ), Client id: 3]"
1460,8_137,Real,144.9832483320351,"[1.501940992632502, 0.05721704798280867, 0.2634131670246207, 0.15336643026952737, 0]","[Client id: 8, ( id: 42, corrupt: False ), ( id: 90, corrupt: False ), ( id: 143, corrupt: False ), Client id: 2]"
1461,8_138,Real,145.13711232447676,"[0.15386399244166873, 0.151663128335585, 0.3973925583518585, 0.013749755897669073, 0]","[Client id: 8, ( id: 26, corrupt: False ), ( id: 64, corrupt: False ), ( id: 113, corrupt: False ), Client id: 6]"
1462,4_170,Real,145.33427393822402,"[0.8274788894298843, 0.02581516455307371, 0.012441050575969038, 0.10906281779748338, 0]","[Client id: 4, ( id: 1, corrupt: False ), ( id: 73, corrupt: False ), ( id: 119, corrupt: False ), Client id: 5]"
1463,2_139,Real,145.35103438057607,"[1.029942067088051, 0.04548573431556684, 0.2202673585932737, 0.24165091500188793, 0]","[Client id: 2, ( id: 4, corrupt: False ), ( id: 96, corrupt: False ), ( id: 114, corrupt: False ), Client id: 8]"
1464,5_155,Real,145.49083799785186,"[1.068388695541113, 0.16336939820883473, 0.1772874359798821, 0.886223319885252, 0]","[Client id: 5, ( id: 27, corrupt: False ), ( id: 87, corrupt: False ), ( id: 113, corrupt: False ), Client id: 8]"
1465,4_171,Real,145.4928833129035,"[0.1586093746794823, 0.006703111993935729, 0.13381666568557912, 0.03576698108886052, 0]","[Client id: 4, ( id: 9, corrupt: False ), ( id: 80, corrupt: False ), ( id: 112, corrupt: False ), Client id: 8]"
1466,3_155,Real,145.71439884746312,"[1.1442494858595125, 0.0035041797900348796, 0.2824356404363208, 0.6072146750541383, 0]","[Client id: 3, ( id: 22, corrupt: False ), ( id: 87, corrupt: False ), ( id: 110, corrupt: False ), Client id: 0]"
1467,5_156,Real,145.80837875166188,"[0.31754075381003555, 0.19236163405106269, 0.30558248074370703, 0.6011093952404091, 0]","[Client id: 5, ( id: 21, corrupt: False ), ( id: 67, corrupt: False ), ( id: 147, corrupt: False ), Client id: 4]"
1468,9_139,Real,145.88592385243558,"[0.9231738380857506, 0.031760906319449445, 0.2781861794748056, 0.19667368327227605, 0]","[Client id: 9, ( id: 12, corrupt: False ), ( id: 78, corrupt: False ), ( id: 105, corrupt: False ), Client id: 3]"
1469,1_140,Real,145.97104762414023,"[1.158382962359308, 0.3298881630491819, 0.650699132231652, 0.19554810066549883, 0]","[Client id: 1, ( id: 12, corrupt: False ), ( id: 87, corrupt: False ), ( id: 102, corrupt: False ), Client id: 7]"
1470,9_140,Real,146.02566169668103,"[0.13973784424545715, 0.08913546099019903, 0.8632476102171657, 0.6215332911247619, 0]","[Client id: 9, ( id: 10, corrupt: False ), ( id: 65, corrupt: False ), ( id: 108, corrupt: False ), Client id: 0]"
1471,4_172,Real,146.2460637670236,"[0.7531804541201014, 0.06499445363844483, 0.2629711150010763, 0.09596027657754201, 0]","[Client id: 4, ( id: 23, corrupt: False ), ( id: 92, corrupt: False ), ( id: 132, corrupt: False ), Client id: 5]"
1472,8_139,Real,146.37877988652437,"[1.2416675620476176, 0.5171286964896251, 0.2568816023338991, 0.05951299254074341, 0]","[Client id: 8, ( id: 21, corrupt: False ), ( id: 86, corrupt: False ), ( id: 140, corrupt: False ), Client id: 2]"
1473,1_141,Real,146.76138163080773,"[0.7903340066674984, 0.05061262544910673, 0.3622293663761437, 0.07744007399756708, 0]","[Client id: 1, ( id: 15, corrupt: False ), ( id: 75, corrupt: False ), ( id: 103, corrupt: False ), Client id: 6]"
1474,5_157,Real,146.80106545421867,"[0.9926867025567891, 0.36846486308417714, 0.15799784779196627, 0.04448309290961174, 0]","[Client id: 5, ( id: 44, corrupt: False ), ( id: 67, corrupt: False ), ( id: 149, corrupt: False ), Client id: 1]"
1475,0_156,Real,146.92447455448874,"[2.77311731156867, 0.11158557131366201, 0.1669121408973319, 0.7665874831359322, 0]","[Client id: 0, ( id: 23, corrupt: False ), ( id: 89, corrupt: False ), ( id: 142, corrupt: False ), Client id: 6]"
1476,4_173,Real,147.04733733998708,"[0.8012735729634806, 0.24331006762510654, 0.12176805230971903, 0.6596688660915114, 0]","[Client id: 4, ( id: 40, corrupt: False ), ( id: 97, corrupt: False ), ( id: 128, corrupt: False ), Client id: 2]"
1477,9_141,Real,147.07366497083248,"[1.0480032741514558, 0.14101686388239557, 0.6282742553412094, 0.8234170042156254, 0]","[Client id: 9, ( id: 27, corrupt: False ), ( id: 54, corrupt: False ), ( id: 121, corrupt: False ), Client id: 4]"
1478,5_158,Real,147.18126867393795,"[0.3802032197192736, 0.02316374160366757, 0.19501704953879045, 0.1780221820625686, 0]","[Client id: 5, ( id: 35, corrupt: False ), ( id: 71, corrupt: False ), ( id: 118, corrupt: False ), Client id: 9]"
1479,3_156,Real,147.26779266662723,"[1.5533938191641152, 0.17344920204889921, 0.7688412025772932, 0.08873385643062845, 0]","[Client id: 3, ( id: 39, corrupt: False ), ( id: 59, corrupt: False ), ( id: 109, corrupt: False ), Client id: 2]"
1480,4_174,Real,147.33583686141316,"[0.2884995214260744, 0.0577033975364731, 0.38435521130663897, 0.08973345287681742, 0]","[Client id: 4, ( id: 33, corrupt: False ), ( id: 65, corrupt: False ), ( id: 137, corrupt: False ), Client id: 1]"
1481,2_140,Real,147.3984682839316,"[2.0474339033555293, 0.09141168140694679, 0.16817699288069834, 0.10287102243231813, 0]","[Client id: 2, ( id: 10, corrupt: False ), ( id: 82, corrupt: False ), ( id: 146, corrupt: False ), Client id: 5]"
1482,8_140,Real,147.4297895310425,"[1.0510096445181418, 0.13117924446416793, 0.30191855156237113, 0.38347916594666837, 0]","[Client id: 8, ( id: 34, corrupt: False ), ( id: 74, corrupt: False ), ( id: 139, corrupt: False ), Client id: 5]"
1483,2_141,Real,147.4348939949504,"[0.03642571101877835, 0.08573357461924293, 0.5873673264236373, 0.06271448913836643, 0]","[Client id: 2, ( id: 18, corrupt: False ), ( id: 70, corrupt: False ), ( id: 149, corrupt: False ), Client id: 9]"
1484,6_134,Real,147.48808265507705,"[2.5666421993213526, 0.10635607489508603, 0.04559585742539485, 0.18009433303275305, 0]","[Client id: 6, ( id: 37, corrupt: False ), ( id: 72, corrupt: False ), ( id: 106, corrupt: False ), Client id: 2]"
1485,1_142,Real,147.52575642445512,"[0.7643747936473788, 0.044440676381901356, 0.06216109476452046, 0.20937542302539558, 0]","[Client id: 1, ( id: 34, corrupt: False ), ( id: 64, corrupt: False ), ( id: 139, corrupt: False ), Client id: 4]"
1486,9_142,Real,147.5880607040503,"[0.5143957332178153, 0.04188515327935649, 0.07451788305360886, 0.4790081472587405, 0]","[Client id: 9, ( id: 30, corrupt: False ), ( id: 85, corrupt: False ), ( id: 103, corrupt: False ), Client id: 7]"
1487,7_145,Real,147.7274635820536,"[3.079958008454945, 0.24221167108515446, 0.29727490961732816, 0.3028327234838013, 0]","[Client id: 7, ( id: 10, corrupt: False ), ( id: 70, corrupt: False ), ( id: 143, corrupt: False ), Client id: 5]"
1488,6_135,Real,147.95923675492196,"[0.47115409984492085, 0.0629627932344085, 0.24915449073074333, 0.03810251292264394, 0]","[Client id: 6, ( id: 22, corrupt: False ), ( id: 85, corrupt: False ), ( id: 113, corrupt: False ), Client id: 3]"
1489,8_141,Real,148.1375625197336,"[0.7077729886910771, 0.008896033731110775, 0.41192286401047906, 0.09276036496882777, 0]","[Client id: 8, ( id: 44, corrupt: False ), ( id: 78, corrupt: False ), ( id: 114, corrupt: False ), Client id: 0]"
1490,3_157,Real,148.28002237270206,"[1.0122297060748406, 0.37777306946201505, 0.03714795913737466, 0.08085299390244989, 0]","[Client id: 3, ( id: 9, corrupt: False ), ( id: 95, corrupt: False ), ( id: 132, corrupt: False ), Client id: 8]"
1491,5_159,Real,148.3832877624264,"[1.202019088488448, 0.17622081884950325, 0.326955016601691, 0.17874993642176032, 0]","[Client id: 5, ( id: 49, corrupt: False ), ( id: 55, corrupt: False ), ( id: 128, corrupt: False ), Client id: 4]"
1492,9_143,Real,148.46518327746264,"[0.8771225734123541, 0.04946101396720104, 0.009153676828993127, 0.5035033374381347, 0]","[Client id: 9, ( id: 37, corrupt: False ), ( id: 82, corrupt: False ), ( id: 124, corrupt: False ), Client id: 4]"
1493,9_144,Real,148.60440361243502,"[0.139220334972373, 0.1755923250588971, 0.09331921075155497, 0.17202176441324657, 0]","[Client id: 9, ( id: 4, corrupt: False ), ( id: 57, corrupt: False ), ( id: 104, corrupt: False ), Client id: 4]"
1494,5_160,Real,148.67736121585725,"[0.2940734534308616, 0.6125696957595267, 0.23201788663756054, 0.07690242746647737, 0]","[Client id: 5, ( id: 27, corrupt: False ), ( id: 81, corrupt: False ), ( id: 147, corrupt: False ), Client id: 9]"
1495,8_142,Real,148.7163625231353,"[0.5788000034017026, 0.2908562476937221, 0.1606704458906975, 0.0412649449730786, 0]","[Client id: 8, ( id: 14, corrupt: False ), ( id: 62, corrupt: False ), ( id: 117, corrupt: False ), Client id: 9]"
1496,5_161,Real,148.86737261715132,"[0.1900114012940615, 0.23510646132102, 0.880666431318806, 0.19014685461981662, 0]","[Client id: 5, ( id: 13, corrupt: False ), ( id: 70, corrupt: False ), ( id: 118, corrupt: False ), Client id: 4]"
1497,9_145,Real,148.90214760965765,"[0.2977439972226295, 0.11458126502105571, 0.295146975433384, 0.0741194645697325, 0]","[Client id: 9, ( id: 37, corrupt: False ), ( id: 75, corrupt: False ), ( id: 132, corrupt: False ), Client id: 5]"
1498,3_158,Real,148.96462383495958,"[0.6846014622575063, 0.8544057580324376, 0.3233228952501902, 0.0030827132009245417, 0]","[Client id: 3, ( id: 18, corrupt: False ), ( id: 51, corrupt: False ), ( id: 104, corrupt: False ), Client id: 8]"
1499,8_143,Real,149.00001935996596,"[0.28365683683067255, 0.2655869278053676, 0.5025241457297793, 0.11663091786727219, 0]","[Client id: 8, ( id: 46, corrupt: False ), ( id: 63, corrupt: False ), ( id: 126, corrupt: False ), Client id: 6]"
1500,5_162,Real,149.08229714763766,"[0.21492453048634522, 0.29454758997871144, 0.10758739606224237, 0.012681387713652126, 0]","[Client id: 5, ( id: 7, corrupt: False ), ( id: 81, corrupt: False ), ( id: 144, corrupt: False ), Client id: 6]"
1501,8_144,Real,149.37482499088966,"[0.37480563092369346, 0.08960673918332991, 0.3113957977219436, 0.3167458776379681, 0]","[Client id: 8, ( id: 11, corrupt: False ), ( id: 80, corrupt: False ), ( id: 125, corrupt: False ), Client id: 5]"
1502,2_142,Real,149.56198773060214,"[2.127093735651747, 0.3551681997857518, 0.22552218970706614, 0.17801637889960983, 0]","[Client id: 2, ( id: 14, corrupt: False ), ( id: 66, corrupt: False ), ( id: 133, corrupt: False ), Client id: 3]"
1503,4_175,Real,149.66571216664147,"[2.3298753052283097, 0.33628586110877856, 0.2670928342928293, 0.23016114372440205, 0]","[Client id: 4, ( id: 11, corrupt: False ), ( id: 93, corrupt: False ), ( id: 120, corrupt: False ), Client id: 9]"
1504,0_157,Real,149.72469054733938,"[2.800215992850642, 0.2870171521011237, 0.20169256970496785, 0.4257432075487223, 0]","[Client id: 0, ( id: 32, corrupt: False ), ( id: 75, corrupt: False ), ( id: 147, corrupt: False ), Client id: 4]"
1505,1_143,Real,149.7463803723639,"[2.220623947908771, 1.160878907653429, 0.514445556881053, 0.20515059437534772, 0]","[Client id: 1, ( id: 37, corrupt: False ), ( id: 70, corrupt: False ), ( id: 108, corrupt: False ), Client id: 5]"
1506,5_163,Real,149.84158186884264,"[0.759284721204964, 0.1861636734714834, 0.13024166619167168, 0.12715047792849432, 0]","[Client id: 5, ( id: 48, corrupt: False ), ( id: 61, corrupt: False ), ( id: 116, corrupt: False ), Client id: 7]"
1507,7_146,Real,149.93050718008638,"[2.2030435980327874, 0.1842831599876423, 0.43769369537209085, 0.001897779022829164, 0]","[Client id: 7, ( id: 18, corrupt: False ), ( id: 87, corrupt: False ), ( id: 115, corrupt: False ), Client id: 8]"
1508,3_159,Real,149.93845448633908,"[0.9738306513795023, 0.09703283196371343, 0.10966396581966495, 0.550949981947477, 0]","[Client id: 3, ( id: 34, corrupt: False ), ( id: 65, corrupt: False ), ( id: 107, corrupt: False ), Client id: 1]"
1509,3_160,Real,149.95172746533157,"[0.013272978992502389, 1.0167348744967097, 0.14946576239927412, 0.12016537987956995, 0]","[Client id: 3, ( id: 20, corrupt: False ), ( id: 67, corrupt: False ), ( id: 131, corrupt: False ), Client id: 7]"
1510,2_143,Real,149.97016803039546,"[0.40818029979332016, 0.120837511877345, 0.16633709381334888, 0.07143811249875073, 0]","[Client id: 2, ( id: 30, corrupt: False ), ( id: 73, corrupt: False ), ( id: 146, corrupt: False ), Client id: 3]"
1511,9_146,Real,149.98369877535444,"[1.0815511656967918, 0.9974539018775469, 0.24211977500501705, 0.060313942509248576, 0]","[Client id: 9, ( id: 20, corrupt: False ), ( id: 79, corrupt: False ), ( id: 106, corrupt: False ), Client id: 6]"
1512,7_147,Real,150.03326589761167,"[0.1027587175253046, 0.05333335474805888, 0.257371031128812, 0.1017831485418057, 0]","[Client id: 7, ( id: 4, corrupt: False ), ( id: 63, corrupt: False ), ( id: 149, corrupt: False ), Client id: 4]"
1513,6_136,Real,150.05754926500828,"[2.0983125100863163, 0.08780674870085035, 0.34351345320570664, 0.2486547946878825, 0]","[Client id: 6, ( id: 24, corrupt: False ), ( id: 67, corrupt: False ), ( id: 149, corrupt: False ), Client id: 0]"
1514,7_148,Real,150.07439934948516,"[0.04113345187348455, 0.3893139105102315, 0.21195353021834804, 0.15174344702977413, 0]","[Client id: 7, ( id: 34, corrupt: False ), ( id: 84, corrupt: False ), ( id: 137, corrupt: False ), Client id: 8]"
1515,1_144,Real,150.0910493374637,"[0.34466896509980255, 0.003963787668352639, 0.21214453246875306, 0.06398242555499967, 0]","[Client id: 1, ( id: 17, corrupt: False ), ( id: 55, corrupt: False ), ( id: 106, corrupt: False ), Client id: 7]"
1516,3_161,Real,150.2716968733026,"[0.31996940797102963, 0.22945446933212063, 0.9932235588622532, 0.8693292186116054, 0]","[Client id: 3, ( id: 32, corrupt: False ), ( id: 92, corrupt: False ), ( id: 116, corrupt: False ), Client id: 5]"
1517,5_164,Real,150.27345942551992,"[0.431877556677272, 0.6299314000386937, 0.2568323281704368, 0.05793029676533337, 0]","[Client id: 5, ( id: 22, corrupt: False ), ( id: 73, corrupt: False ), ( id: 117, corrupt: False ), Client id: 9]"
1518,2_144,Real,150.32008713513764,"[0.3499191047421846, 0.5259701422417086, 0.9599028102784476, 0.0003128176952388371, 0]","[Client id: 2, ( id: 27, corrupt: False ), ( id: 88, corrupt: False ), ( id: 119, corrupt: False ), Client id: 4]"
1519,4_176,Real,150.36522856563207,"[0.6995163989905998, 0.3669234654546831, 1.050432051244506, 0.17986712255683465, 0]","[Client id: 4, ( id: 42, corrupt: False ), ( id: 58, corrupt: False ), ( id: 137, corrupt: False ), Client id: 6]"
1520,9_147,Real,150.39079716644684,"[0.40709839109241264, 0.0273934929795585, 0.29526841486735933, 0.3533067845873335, 0]","[Client id: 9, ( id: 36, corrupt: False ), ( id: 51, corrupt: False ), ( id: 124, corrupt: False ), Client id: 5]"
1521,8_145,Real,150.79422562199204,"[1.4194006311023857, 0.14643964593952294, 0.1189516410793283, 0.1786668377981319, 0]","[Client id: 8, ( id: 22, corrupt: False ), ( id: 87, corrupt: False ), ( id: 108, corrupt: False ), Client id: 0]"
1522,4_177,Real,150.86137508834082,"[0.4961465227087607, 0.10282105219821489, 0.2755593466737863, 0.08175385444663252, 0]","[Client id: 4, ( id: 6, corrupt: False ), ( id: 79, corrupt: False ), ( id: 122, corrupt: False ), Client id: 9]"
1523,2_145,Real,150.8798141242302,"[0.5597269890925404, 0.08064477188275287, 0.22025309402173418, 0.8347244767840561, 0]","[Client id: 2, ( id: 44, corrupt: False ), ( id: 92, corrupt: False ), ( id: 150, corrupt: False ), Client id: 3]"
1524,7_149,Real,151.00493227535242,"[0.9305329258672422, 0.18038409724756613, 0.08845627546500273, 0.1019934641737486, 0]","[Client id: 7, ( id: 4, corrupt: False ), ( id: 90, corrupt: False ), ( id: 134, corrupt: False ), Client id: 0]"
1525,3_162,Real,151.1610487902498,"[0.8893519169471906, 0.08930642741300485, 0.026245525901915194, 0.20506254438212732, 0]","[Client id: 3, ( id: 42, corrupt: False ), ( id: 63, corrupt: False ), ( id: 136, corrupt: False ), Client id: 1]"
1526,3_163,Real,151.20367612504893,"[0.042627334799127226, 0.15383082333052409, 0.3114428564659918, 0.3651308941497777, 0]","[Client id: 3, ( id: 44, corrupt: False ), ( id: 82, corrupt: False ), ( id: 124, corrupt: False ), Client id: 5]"
1527,6_137,Real,151.3409955042591,"[1.2834462392508228, 0.03578599469785539, 0.10111160544522904, 0.12822862415048156, 0]","[Client id: 6, ( id: 3, corrupt: False ), ( id: 65, corrupt: False ), ( id: 143, corrupt: False ), Client id: 5]"
1528,5_165,Real,151.36023768533104,"[1.0867782598111306, 0.32381923425344017, 0.01837182024218639, 0.00218069680027829, 0]","[Client id: 5, ( id: 15, corrupt: False ), ( id: 60, corrupt: False ), ( id: 105, corrupt: False ), Client id: 8]"
1529,7_150,Real,151.411768580103,"[0.40683630475058996, 0.03360440535273944, 0.17259903891163017, 0.40152761072930876, 0]","[Client id: 7, ( id: 36, corrupt: False ), ( id: 61, corrupt: False ), ( id: 146, corrupt: False ), Client id: 5]"
1530,7_151,Real,151.4356822210739,"[0.02391364097090305, 0.13453584965617457, 0.2226860915673909, 0.26784439356902956, 0]","[Client id: 7, ( id: 47, corrupt: False ), ( id: 79, corrupt: False ), ( id: 135, corrupt: False ), Client id: 6]"
1531,4_178,Real,151.45604247558126,"[0.594667387240435, 0.10887494775776273, 0.24895684754721517, 0.14147471559914024, 0]","[Client id: 4, ( id: 33, corrupt: False ), ( id: 69, corrupt: False ), ( id: 147, corrupt: False ), Client id: 8]"
1532,8_146,Real,151.5740269430799,"[0.7798013210878701, 0.9561065982331046, 0.29142269769083684, 0.21003527025711852, 0]","[Client id: 8, ( id: 17, corrupt: False ), ( id: 80, corrupt: False ), ( id: 123, corrupt: False ), Client id: 0]"
1533,1_145,Real,151.88866160957883,"[1.7976122721151493, 0.07406513666860406, 0.1819494254782824, 0.14387424664274193, 0]","[Client id: 1, ( id: 20, corrupt: False ), ( id: 70, corrupt: False ), ( id: 145, corrupt: False ), Client id: 7]"
1534,7_152,Real,151.89820922553182,"[0.462527004457913, 0.23532124544142552, 0.29815886219207, 0.2620191930087432, 0]","[Client id: 7, ( id: 34, corrupt: False ), ( id: 98, corrupt: False ), ( id: 108, corrupt: False ), Client id: 1]"
1535,0_158,Real,152.02013651584087,"[2.295445968501484, 0.6269523902105465, 0.5768442518306727, 0.5615084013371127, 0]","[Client id: 0, ( id: 9, corrupt: False ), ( id: 58, corrupt: False ), ( id: 116, corrupt: False ), Client id: 9]"
1536,2_146,Real,152.04311309104082,"[1.1632989668106224, 0.005670780521943506, 0.5664349483102364, 0.41027869568646463, 0]","[Client id: 2, ( id: 3, corrupt: False ), ( id: 97, corrupt: False ), ( id: 129, corrupt: False ), Client id: 9]"
1537,7_153,Real,152.21805119071814,"[0.3198419651863167, 0.1227679088049203, 1.2413524035819645, 0.024326366497901326, 0]","[Client id: 7, ( id: 46, corrupt: False ), ( id: 85, corrupt: False ), ( id: 129, corrupt: False ), Client id: 6]"
1538,7_154,Real,152.30067155870395,"[0.08262036798579793, 0.6171142347371676, 0.5822207973867086, 0.016827442753785584, 0]","[Client id: 7, ( id: 6, corrupt: False ), ( id: 84, corrupt: False ), ( id: 119, corrupt: False ), Client id: 8]"
1539,1_146,Real,152.31039835006163,"[0.421736740482802, 0.01095652473947031, 0.1812425594803786, 0.13280531398892925, 0]","[Client id: 1, ( id: 46, corrupt: False ), ( id: 80, corrupt: False ), ( id: 150, corrupt: False ), Client id: 5]"
1540,6_138,Real,152.3610713925442,"[1.0200758882851058, 0.05804332108806206, 0.13679760813076244, 0.20357656854998105, 0]","[Client id: 6, ( id: 6, corrupt: False ), ( id: 88, corrupt: False ), ( id: 135, corrupt: False ), Client id: 3]"
